source,screener_id,screener_name,category,subcategory,signal_bias,investment_horizon,confidence
"etnow","735","Inverted HammerThe Inverted Hammer is a bullish reversal pattern in a downtrend, with a small body and a long upper shadow, indicating bears may be losing control","technical_reversal","candlestick_reversal","neutral","swing","0.8200000000000001"
"etnow","3602","Irrigation & Allied Services StocksIrrigation & Allied Services Stocks","sector_theme","sector_or_theme","neutral","long_term","0.8200000000000001"
"etnow","1104","Irrigation Stocks Companies manufacturing irrigation pumps & micro irrigation systems which will eventually benefit from governments initiative towards agriculture push","sector_theme","sector_or_theme","neutral","long_term","0.8200000000000001"
"etnow","8477","Large-Cap Stocks Focuses on stocks of well-established, financially stable companies with a large market capitalization, often considered more stable investments. Screens stocks where Market Capitalization is greater than INR 50,000 Croroes","market_cap_style","size_style","neutral","long_term","0.74"
"etnow","81","Leaders of TomorrowCompanies that have the potential to be industry leaders in large sectors and markets","sector_theme","sector_or_theme","neutral","long_term","0.74"
"etnow","3603","Learning & Education StocksLearning & Education Stocks","sector_theme","sector_or_theme","neutral","long_term","0.74"
"etnow","3604","Leather StocksLeather Stocks","sector_theme","sector_or_theme","neutral","long_term","0.74"
"etnow","3605","Logistics StocksLogistics Stocks","sector_theme","sector_or_theme","neutral","long_term","0.74"
"etnow","733","Long Black CandleA Long Black Candle is a bearish candle with a long black body, indicating strong selling pressure and a potential downtrend","technical_trend","trend_indicator","neutral","swing","0.74"
"etnow","104","Long Term - ValueLong Term Value Investing Oriented Multicap Portfolio Recommendations","composite_strategy","multi_factor_strategy","neutral","long_term","0.74"
"etnow","723","Long White Candle A Long White Candle is a bullish candle with a long white body, indicating strong buying pressure and a potential uptrend","technical_trend","trend_indicator","bullish","swing","0.74"
"etnow","8525","Long-Term Growth and Stability Targets stocks with sustainable growth potential and solid financial health, appealing to investors seeking steady long-term returns. Screens stocks with EPS growth exceeding 5% and Debt-to-Equity ratio under 0.5.","fundamental_quality","balance_sheet_quality","neutral","long_term","0.74"
"etnow","8504","Low Beta Dividend StocksTargets dividend stocks with low market volatility, appealing to income-oriented investors who seek steadier performance. Filters stocks where Dividend Yield is over 3% and 3-month Beta is under 0.6.","income_dividend","dividend_income","bearish","positional","0.74"
"etnow","653","Low Beta Stocks Low beta stocks are stocks with a low volatility, meaning they are less likely to fluctuate in value. This makes them a less risky investment option","volatility","volatility_range","bearish","swing","0.74"
"etnow","8554","Low Beta Stocks with Strong Financials Highlights low volatility stocks with robust financial health, catering to investors seeking both stability and quality. Targets stocks with 3-month Beta under 0.6 and Current Ratio exceeding 2.","fundamental_quality","balance_sheet_quality","neutral","positional","0.74"
"etnow","8532","Low Beta, High-Quality Stocks Targets stocks with both stability (low Beta) and strong financial performance, appealing to investors looking for quality and reduced risk. Screens stocks where 3-month Beta is under 0.7 and Return on Equity exceeds 15%.","fundamental_quality","capital_efficiency","neutral","positional","0.74"
"etnow","8661","Low Current Ratio A low Current Ratio data page focuses on stocks with a ratio below the industry average, indicating possible liquidity challenges. Investors use it to assess risk and find investment opportunities.","volume_liquidity","volume_delivery","bearish","long_term","0.74"
"etnow","8522","Low Debt, High Growth Stocks Focuses on stocks that combine growth potential with prudent debt management, appealing to investors seeking balanced opportunities. Filters stocks with Debt-to-Equity ratio under 0.5 and EPS growth exceeding 5%.","fundamental_quality","balance_sheet_quality","neutral","long_term","0.74"
"etnow","8635","Low LeverageLow leverage signifies a company's reliance on minimal debt in comparison to equity or assets, suggesting lower financial risk. Investors benefit from identifying such companies for stability, especially during economic downturns. Prioritize financial prudence and resilience when considering investments.","sector_theme","sector_or_theme","bearish","long_term","0.74"
"etnow","7914","Low P/E Ratio Stocks Low P/E Ratio Stocks","valuation","relative_or_absolute_value","bearish","long_term","0.74"
"etnow","8474","Low P/E Ratio Stocks Spotlights stocks with lower Price-to-Earnings ratios, suggesting potentially undervalued companies or those with steady earnings. Filters stocks where Trailing Twelve Months (TTM) Price-to-Earnings ratio is less than 15.","valuation","relative_or_absolute_value","bearish","long_term","0.9"
"etnow","8673","Low PEG RatioExplore a data page highlighting stocks with a favorable Price/Earnings to Growth (PEG) ratio, indicating potential undervaluation and attractive investment opportunities","valuation","relative_or_absolute_value","bearish","long_term","0.8200000000000001"
"etnow","740","Low Price to Book This screener helps you identify stocks having P/B ratio less than","valuation","relative_or_absolute_value","bearish","long_term","0.8200000000000001"
"etnow","741","Low Price to SalesStocks with price-to-sales ratio of less than","valuation","relative_or_absolute_value","bearish","long_term","0.74"
"etnow","8549","Low Price-to-Book (P/B) Dividend StocksFocuses on dividend stocks with attractive valuations relative to their book value, catering to income-oriented value investors. Screens stocks with Trailing Twelve Months (TTM) Price-to-Book ratio below 1.5 and Dividend Yield above 2.","valuation","relative_or_absolute_value","neutral","long_term","0.98"
"etnow","8507","Low Price-to-Book (P/B) Growth StocksIdentifies growth-oriented stocks with attractive valuations relative to their book value, appealing to investors seeking growth potential at reasonable prices. Screens stocks where Trailing Twelve Months (TTM) Price-to-Book ratio is below 2 and EPS growth exceeds 15%.","valuation","relative_or_absolute_value","bearish","long_term","0.98"
"etnow","8562","Low Price-to-Book (P/B) Stocks with High Earnings GrowthIdentifies value-oriented stocks with attractive valuations and high earnings growth potential, appealing to investors seeking undervalued growth. Screens stocks with Trailing Twelve Months (TTM) Price-to-Book ratio below 1.5 and EPS growth exceeding 12%.","valuation","relative_or_absolute_value","neutral","long_term","0.98"
"etnow","8542","Low Price-to-Earnings (P/E) Dividend Gems Targets dividend stocks with attractive valuations, appealing to investors seeking income opportunities at reasonable prices. Selects stocks with Trailing Twelve Months (TTM) Price-to-Earnings ratio below 12 and Dividend Yield exceeding 3%.","valuation","relative_or_absolute_value","bearish","long_term","0.9"
"etnow","8516","Low Price-to-Earnings (P/E) Turnaround StocksTargets stocks with potential for turnaround and growth, emphasizing low valuations and positive earnings trends. Filters stocks where Trailing Twelve Months (TTM) Price-to-Earnings ratio is below 10 and EPS growth exceeds 5.","valuation","relative_or_absolute_value","neutral","long_term","0.9"
"etnow","8528","Low Price-to-Earnings-to-Growth (PEG) Dividend StocksHighlights dividend stocks with favorable valuations relative to growth potential, catering to income-focused investors. Screens stocks with Trailing Twelve Months (TTM) Price-to-Earnings ratio under 20, PEG Ratio below 1.2, and Dividend Yield above 2.","valuation","relative_or_absolute_value","neutral","long_term","0.9"
"etnow","8490","Low Price-to-Earnings-to-Growth (PEG) StocksIdentifies stocks that offer attractive valuations relative to their earnings growth potential, suitable for investors seeking both value and growth. Screens stocks where Trailing Twelve Months (TTM) Price-to-Earnings ratio is under 20 and PEG Ratio is less than 1.","valuation","relative_or_absolute_value","bearish","long_term","0.9"
